title,category,product_description,image_url,universal_product_code,price_including_tax,price_excluding_tax,number_available,review_rating
"
    Reskilling America: Learning to Labor in the Twenty-First Century | Books to Scrape - Sandbox
",Nonfiction,"
    From Katherine Newman, award-winning author of No Shame in My Game, and sociologist Hella Winston, a sharp and irrefutable call to reenergize this nation's long-neglected system of vocational trainingAfter decades of off-shoring and downsizing that have left blue collar workers obsolete and stranded, the United States is now on the verge of an industrial renaissance. But w From Katherine Newman, award-winning author of No Shame in My Game, and sociologist Hella Winston, a sharp and irrefutable call to reenergize this nation's long-neglected system of vocational trainingAfter decades of off-shoring and downsizing that have left blue collar workers obsolete and stranded, the United States is now on the verge of an industrial renaissance. But we don't have a skilled enough labor pool to fill the positions that will be created, which are in many cases technically demanding and require specialized skills. A decades-long series of idealistic educational policies with the expressed goal of getting every student to go to college has left a generation of potential workers out of the system. Touted as a progressive, egalitarian institution providing opportunity even to those with the greatest need, the American secondary school system has in fact deepened existing inequalities.We can do better, argue acclaimed sociologists Katherine Newman and Hella Winston. Taking a page from the successful experience of countries like Germany and Austria, where youth unemployment is a mere 7%, they call for a radical reevaluation of the idea of vocational training, long discredited as an instrument of tracking. The United States can prepare a new, high-performance labor force if we revamp our school system to value industry apprenticeship and rigorous technical education. By doing so, we will not only be able to meet the growing demand for skilled employees in dozens of sectors where employers decry the absence of well trained workers -- we will make the American Dream accessible to all. ...more
",../../media/cache/2c/d2/2cd2b814b8a8cd3a49895cbd13a8b1f4.jpg,d7310206583a54b6,£19.83,£19.83,In stock (16 available),0
"
    In the Country We Love: My Family Divided | Books to Scrape - Sandbox
",Nonfiction,"
    The star of Orange is the New Black and Jane the Virgin presents her personal story of the real plight of undocumented immigrants in this countryDiane Guerrero, the television actress from the megahit Orange is the New Black and Jane the Virgin, was just fourteen years old on the day her parents and brother were arrested and deported while she was at school. Born in the U. The star of Orange is the New Black and Jane the Virgin presents her personal story of the real plight of undocumented immigrants in this countryDiane Guerrero, the television actress from the megahit Orange is the New Black and Jane the Virgin, was just fourteen years old on the day her parents and brother were arrested and deported while she was at school. Born in the U.S., Guerrero was able to remain in the country and continue her education, depending on the kindness of family friends who took her in and helped her build a life and a successful acting career for herself, without the support system of her family.In the Country We Love is a moving, heartbreaking story of one woman's extraordinary resilience in the face of the nightmarish struggles of undocumented residents in this country. There are over 11 million undocumented immigrants living in the US, many of whom have citizen children, whose lives here are just as precarious, and whose stories haven't been told. Written with Michelle Burford, this memoir is a tale of personal triumph that also casts a much-needed light on the fears that haunt the daily existence of families like the author's and on a system that fails them over and over. ...more
",../../media/cache/11/08/1108a8d9ebccd9cd474012121c32a7f5.jpg,b136b1b180ca753a,£22.00,£22.00,In stock (16 available),0
"
    Everydata: The Misinformation Hidden in the Little Data You Consume Every Day | Books to Scrape - Sandbox
",Nonfiction,"
    While everyone is talking about “big data,” the truth is that understanding the “little data”—the stats that underlie newspaper headlines, stock reports, weather forecasts, and so on—is what helps you make smarter decisions at work, at home, and in every aspect of your life. The average person consumes approximately 30 gigabytes of data every single day, but has no idea ho While everyone is talking about “big data,” the truth is that understanding the “little data”—the stats that underlie newspaper headlines, stock reports, weather forecasts, and so on—is what helps you make smarter decisions at work, at home, and in every aspect of your life. The average person consumes approximately 30 gigabytes of data every single day, but has no idea how to interpret it correctly. EVERYDATA explains, through the eyes of an expert economist and statistician, how to decipher the small bytes of data we consume in a day.EVERYDATA is filled with countless examples of people misconstruing data—with results that range from merely frustrating to catastrophic:The space shuttle Challenger exploded in part because the engineers were reviewing a limited sample set.Millions of women avoid caffeine during pregnancy because they interpret correlation as causation.Attorneys faced a $1 billion jury verdict because of outlier data.Each chapter highlights one commonly misunderstood data concept, using both realworld and hypothetical examples from a wide range of topics, including business, politics, advertising, law, engineering, retail, parenting, and more. You’ll find the answer to the question—“Now what?”—along with concrete ways you can use this information to immediately start making smarter decisions, today and every day. ...more
",../../media/cache/15/97/15972684c6f44f1be5e751d2e067cc16.jpg,311c0dd0e354a33e,£54.35,£54.35,In stock (16 available),0
"
    Call the Nurse: True Stories of a Country Nurse on a Scottish Isle | Books to Scrape - Sandbox
",Nonfiction,"
    Tired of the pace and noise of life near London and longing for a better place to raise their young children, Mary J. MacLeod and her husband encountered their dream while vacationing on a remote island in the Scottish Hebrides. Enthralled by its windswept beauty, they soon were the proud owners of a near-derelict croft house--a farmer's stone cottage--on ""a small acre"" of Tired of the pace and noise of life near London and longing for a better place to raise their young children, Mary J. MacLeod and her husband encountered their dream while vacationing on a remote island in the Scottish Hebrides. Enthralled by its windswept beauty, they soon were the proud owners of a near-derelict croft house--a farmer's stone cottage--on ""a small acre"" of land. Mary assumed duties as the island's district nurse. Call the Nurse is her account of the enchanted years she and her family spent there, coming to know its folk as both patients and friends.In anecdotes that are by turns funny, sad, moving, and tragic, she recalls them all, the crofters and their laird, the boatmen and tradesmen, young lovers and forbidding churchmen. Against the old-fashioned island culture and the grandeur of mountain and sea unfold indelible stories: a young woman carried through snow for airlift to the hospital; a rescue by boat; the marriage of a gentle giant and the island beauty; a ghostly encounter; the shocking discovery of a woman in chains; the flames of a heather fire at night; an unexploded bomb from World War II; and the joyful, tipsy celebration of a ceilidh. Gaelic fortitude meets a nurse's compassion in these wonderful true stories from rural Scotland. ...more
",../../media/cache/c5/f2/c5f2361aab546bc7f851cf93aec94ca3.jpg,bee3672891cca906,£29.14,£29.14,In stock (16 available),0
"
    Algorithms to Live By: The Computer Science of Human Decisions | Books to Scrape - Sandbox
",Nonfiction,"
    A fascinating exploration of how insights from computer algorithms can be applied to our everyday lives, helping to solve common decision-making problems and illuminate the workings of the human mindAll our lives are constrained by limited space and time, limits that give rise to a particular set of problems. What should we do, or leave undone, in a day or a lifetime? How A fascinating exploration of how insights from computer algorithms can be applied to our everyday lives, helping to solve common decision-making problems and illuminate the workings of the human mindAll our lives are constrained by limited space and time, limits that give rise to a particular set of problems. What should we do, or leave undone, in a day or a lifetime? How much messiness should we accept? What balance of new activities and familiar favorites is the most fulfilling? These may seem like uniquely human quandaries, but they are not: computers, too, face the same constraints, so computer scientists have been grappling with their version of such issues for decades. And the solutions they've found have much to teach us.In a dazzlingly interdisciplinary work, acclaimed author Brian Christian and cognitive scientist Tom Griffiths show how the algorithms used by computers can also untangle very human questions. They explain how to have better hunches and when to leave things to chance, how to deal with overwhelming choices and how best to connect with others. From finding a spouse to finding a parking spot, from organizing one's inbox to understanding the workings of memory, Algorithms to Live By transforms the wisdom of computer science into strategies for human living. ...more
",../../media/cache/28/ea/28ea530a8b7955e422df64beaed7871a.jpg,38d45839cb1c83c1,£30.81,£30.81,In stock (16 available),0
"
    The Power of Now: A Guide to Spiritual Enlightenment | Books to Scrape - Sandbox
",Nonfiction,"
    Ekhart Tolle's message is simple: living in the now is the truest path to happiness and enlightenment. And while this message may not seem stunningly original or fresh, Tolle's clear writing, supportive voice and enthusiasm make this an excellent manual for anyone who's ever wondered what exactly ""living in the now"" means. Foremost, Tolle is a world-class teacher, able to Ekhart Tolle's message is simple: living in the now is the truest path to happiness and enlightenment. And while this message may not seem stunningly original or fresh, Tolle's clear writing, supportive voice and enthusiasm make this an excellent manual for anyone who's ever wondered what exactly ""living in the now"" means. Foremost, Tolle is a world-class teacher, able to explain complicated concepts in concrete language. More importantly, within a chapter of reading this book, readers are already holding the world in a different container--more conscious of how thoughts and emotions get in the way of their ability to live in genuine peace and happiness.Tolle packs a lot of information and inspirational ideas into The Power of Now. (Topics include the source of Chi, enlightened relationships, creative use of the mind, impermanence and the cycle of life.) Thankfully, he's added markers that symbolise ""break time"". This is when readers should close the book and mull over what they just read. As a result, The Power of Now reads like the highly acclaimed A Course in Miracles--a spiritual guidebook that has the potential to inspire just as many study groups and change just as many lives for the better. --Gail Hudson ...more
",../../media/cache/13/2a/132a17f55f0048a2f2df748c9f5ce4e4.jpg,8ec14b1576cb7cb5,£43.54,£43.54,In stock (15 available),0
"
    The Omnivore's Dilemma: A Natural History of Four Meals | Books to Scrape - Sandbox
",Nonfiction,"
    What should we have for dinner?"" To one degree or another this simple question assails any creature faced with a wide choice of things to eat. Anthropologists call it the omnivore's dilemma. Choosing from among the countless potential foods nature offers, humans have had to learn what is safe, and what isn't—which mushrooms should be avoided, for example, and which berries What should we have for dinner?"" To one degree or another this simple question assails any creature faced with a wide choice of things to eat. Anthropologists call it the omnivore's dilemma. Choosing from among the countless potential foods nature offers, humans have had to learn what is safe, and what isn't—which mushrooms should be avoided, for example, and which berries we can enjoy. Today, as America confronts what can only be described as a national eating disorder, the omnivore's dilemma has returned with an atavistic vengeance. The cornucopia of the modern American supermarket and fast-food outlet has thrown us back on a bewildering landscape where we once again have to worry about which of those tasty-looking morsels might kill us. At the same time we're realizing that our food choices also have profound implications for the health of our environment. The Omnivore's Dilemma is bestselling author Michael Pollan's brilliant and eye-opening exploration of these little-known but vitally important dimensions of eating in America. Pollan has divided The Omnivore's Dilemma into three parts, one for each of the food chains that sustain us: industrialized food, alternative or ""organic"" food, and food people obtain by dint of their own hunting, gathering, or gardening. Pollan follows each food chain literally from the ground up to the table, emphasizing our dynamic coevolutionary relationship with the species we depend on. He concludes each section by sitting down to a meal—at McDonald's, at home with his family sharing a dinner from Whole Foods, and in a revolutionary ""beyond organic"" farm in Virginia. For each meal he traces the provenance of everything consumed, revealing the hidden components we unwittingly ingest and explaining how our taste for particular foods reflects our environmental and biological inheritance. We are indeed what we eat-and what we eat remakes the world. A society of voracious and increasingly confused omnivores, we are just beginning to recognize the profound consequences of the simplest everyday food choices, both for ourselves and for the natural world. The Omnivore's Dilemma is a long-overdue book and one that will become known for bringing a completely fresh perspective to a question as ordinary and yet momentous as What shall we have for dinner?A few facts and figures from The Omnivore's Dilemma:Of the 38 ingredients it takes to make a McNugget, there are at least 13 that are derived from corn. 45 different menu items at Mcdonald’s are made from corn. One in every three American children eats fast food every day. One in every five American meals today is eaten in the car. The food industry burns nearly a fifth of all the petroleum consumed in the United States—more than we burn with our cars and more than any other industry consumes. It takes ten calories of fossil fuel energy to deliver one calorie of food energy to an American plate. A single strawberry contains about five calories. To get that strawberry from a field in California to a plate on the east coast requires 435 calories of energy. Industrial fertilizer and industrial pesticides both owe their existence to the conversion of the World War II munitions industry to civilian uses—nerve gases became pesticides, and ammonium nitrate explosives became nitrogen fertilizers. ... ...more
",../../media/cache/3d/9d/3d9d46815a4be5e5e6f5e641d8268961.jpg,209adad1015af86f,£38.21,£38.21,In stock (15 available),0
"
    The Genius of Birds | Books to Scrape - Sandbox
",Nonfiction,"
    Birds are astonishingly intelligent creatures. In fact, according to revolutionary new research, some birds rival primates and even humans in their remarkable forms of intelligence. Like humans, many birds have enormous brains relative to their size. Although small, bird brains are packed with neurons that allow them to punch well above their weight. InThe Genius of Birds, Birds are astonishingly intelligent creatures. In fact, according to revolutionary new research, some birds rival primates and even humans in their remarkable forms of intelligence.  Like humans, many birds have enormous brains relative to their size. Although small, bird brains are packed with neurons that allow them to punch well above their weight. In The Genius of Birds, acclaimed author Jennifer Ackerman explores the newly discovered brilliance of birds and how it came about. As she travels around the world to the most cutting-edge frontiers of research— the distant laboratories of Barbados and New Caledonia, the great tit communities of the United Kingdom and the bowerbird habitats of Australia, the ravaged mid-Atlantic coast after Hurricane Sandy and the warming mountains of central Virginia and the western states—Ackerman not only tells the story of the recently uncovered genius of birds but also delves deeply into the latest findings about the bird brain itself that are revolutionizing our view of what it means to be intelligent.Consider, as Ackerman does, the Clark’s nutcracker, a bird that can hide as many as 30,000 seeds over dozens of square miles and remember where it put them several months later; the mockingbirds and thrashers, species that can store 200 to 2,000 different songs in a brain a thousand times smaller than ours; the well-known pigeon, which knows where it’s going, even thousands of miles from familiar territory; and the New Caledonian crow, an impressive bird that makes its own tools. But beyond highlighting how birds use their unique genius in technical ways, Ackerman points out the impressive social smarts of birds. They deceive and manipulate. They eavesdrop. They display a strong sense of fairness. They give gifts. They play keep-away and tug-of-war. They tease. They share. They cultivate social networks. They vie for status. They kiss to console one another. They teach their young. They blackmail their parents. They alert one another to danger. They summon witnesses to the death of a peer. They may even grieve. This elegant scientific investigation and travelogue weaves personal anecdotes with fascinating science. Ackerman delivers an extraordinary story that will both give readers a new appreciation for the exceptional talents of birds and let them discover what birds can reveal about our changing world. Incredibly informative and beautifully written, The Genius of Birds richly celebrates the triumphs of these surprising and fiercely intelligent creatures. ...more
",../../media/cache/2e/52/2e52982210cbc8dffe414cab72b52e38.jpg,42d0d7c92b75fc1c,£17.24,£17.24,In stock (15 available),0
"
    The Artist's Way: A Spiritual Path to Higher Creativity | Books to Scrape - Sandbox
",Nonfiction,"
    ""Without The Artist's Way, there would have been no Eat, Pray, Love.” —Elizabeth GilbertThe Artist’s Way is the seminal book on the subject of creativity. An international bestseller, millions of readers have found it to be an invaluable guide to living the artist’s life. Still as vital today—or perhaps even more so—than it was when it was first published one decade ago, i ""Without The Artist's Way, there would have been no Eat, Pray, Love.” —Elizabeth GilbertThe Artist’s Way is the seminal book on the subject of creativity. An international bestseller, millions of readers have found it to be an invaluable guide to living the artist’s life. Still as vital today—or perhaps even more so—than it was when it was first published one decade ago, it is a powerfully provocative and inspiring work. In a new introduction to the book, Julia Cameron reflects upon the impact of The Artist’s Way and describes the work she has done during the last decade and the new insights into the creative process that she has gained. Updated and expanded, this anniversary edition reframes The Artist’s Way for a new century. ...more
",../../media/cache/3b/41/3b414b6d0340a0cbbd05be0942ddaada.jpg,dd047728de72ad62,£38.49,£38.49,In stock (15 available),0
"
    So You've Been Publicly Shamed | Books to Scrape - Sandbox
",Nonfiction,"
    For the past three years, Jon Ronson has traveled the world meeting recipients of high-profile public shamings. The shamed are people like us, people who, say, made a joke on social media that came out badly or made a mistake at work. Once the transgression is revealed, collective outrage circles with the force of a hurricane and the next thing they know, they're being tor For the past three years, Jon Ronson has traveled the world meeting recipients of high-profile public shamings. The shamed are people like us, people who, say, made a joke on social media that came out badly or made a mistake at work. Once the transgression is revealed, collective outrage circles with the force of a hurricane and the next thing they know, they're being torn apart by an angry mob, jeered at, demonized, sometimes even fired from their job.A great renaissance of public shaming is sweeping our land. Justice has been democratized. The silent majority are getting a voice, but what are we doing with our voice? We are mercilessly finding people's faults. We are defining the boundaries of normality by ruining the lives of those outside it. We are using shame as a form of social control.Simultaneously powerful and hilarious in the way only Jon Ronson can be, So You've Been Publicly Shamed is a deeply honest book about modern life, full of eye-opening truths about the escalating war on human flaws and the very scary part we all play in it. ...more
",../../media/cache/9d/15/9d150a1d5832bb9e3b82bbc1541912d6.jpg,1b33663ad7b95fd8,£12.23,£12.23,In stock (15 available),0
