title,category,product_description,image_url,universal_product_code,price_including_tax,price_excluding_tax,number_available,review_rating
"
    It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes | Books to Scrape - Sandbox
",Food and Drink,"
    For fans of It's All Good-or just delicious food-here is the cookbook that will help anyone make delectable, healthy meals in no time! Gwyneth Paltrow is back to share more than 125 of her favorite recipes that can be made in the time it would take to order takeout (which often contains high quantities of fat, sugar, and processed ingredients). All the dishes are surprisin For fans of It's All Good-or just delicious food-here is the cookbook that will help anyone make delectable, healthy meals in no time! Gwyneth Paltrow is back to share more than 125 of her favorite recipes that can be made in the time it would take to order takeout (which often contains high quantities of fat, sugar, and processed ingredients). All the dishes are surprisingly tasty, with little or no sugar, fat, or gluten. From easy breakfasts to lazy suppers, this book has something for everybody. Yummy recipes include Chocolate Cinnamon Overnight Oats, Soft Polenta with Cherry Tomatoes, Chicken Enchiladas, Pita Bread Pizzas, Quick Sesame Noodles, and more! Plus, an innovative chapter for ""on-the-go"" meals (Moroccan Chicken Salad Wrap, Chopped Salad with Grilled Shrimp, and others) that you can take for lunch to work or school, to a picnic, or to eat while watching soccer practice! ...more
",../../media/cache/38/08/380869ceca4ab70f8620b02187bdf60a.jpg,245e6bf08b8d2955,£19.55,£19.55,In stock (14 available),0
"
    Barefoot Contessa Back to Basics | Books to Scrape - Sandbox
",Food and Drink,"
    #1 NEW YORK TIMES BESTSELLERBarefoot Contessa Back to Basics is the essential Ina Garten cookbook, focusing on the techniques behind her elegant food and easy entertaining style, and offering nearly a hundred brand-new recipes that will become trusted favorites. Ina Garten’ s bestselling cookbooks have con-sistently provided accessible, subtly sophisticated recipes ranging #1 NEW YORK TIMES BESTSELLERBarefoot Contessa Back to Basics is the essential Ina Garten cookbook, focusing on the techniques behind her elegant food and easy entertaining style, and offering nearly a hundred brand-new recipes that will become trusted favorites. Ina Garten’ s bestselling cookbooks have con-sistently provided accessible, subtly sophisticated recipes ranging from French classics made easy to delicious, simple home cooking. In Barefoot Contessa Back to Basics, Ina truly breaks down her ideas on flavor, examining the ingredients and techniques that are the foundation of her easy, refined style. Here Ina covers the essentials, from ten ways to boost the flavors of your ingredients to ten things not to serve at a party, as well as professional tips that make successful baking, cooking, and entertaining a breeze. The recipes—crowd-pleasers like Lobster Corn Chowder, Tuscan Lemon Chicken, and Easy Sticky Buns—demonstrate Ina’s talent for transforming fresh, easy-to-find ingredients into elegant meals you can make without stress. For longtime fans, Ina delivers new insights into her simple techniques; for newcomers she provides a thorough master class on the basics of Barefoot Contessa cooking plus a Q&A section with answers to the questions people ask her all the time. With full-color photographs and invaluable cooking tips, Barefoot Contessa Back to Basics is an essential addition to the cherished library of Barefoot Contessa cookbooks. ...more
",../../media/cache/29/b1/29b1f537504f37527f1bf8182559684e.jpg,999912e63a3262ae,£28.01,£28.01,In stock (14 available),0
"
    Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again | Books to Scrape - Sandbox
",Food and Drink,"
    #1 NEW YORK TIMES BESTSELLERThroughout the years that she has lived and worked in East Hampton, Ina Garten has catered and attended countless parties and dinners. She will be the first to tell you, though, that nothing beats a cozy dinner, surrounded by the people you love most, in the comfort that only your own home can provide. In Barefoot Contessa at Home, Ina shares he #1 NEW YORK TIMES BESTSELLERThroughout the years that she has lived and worked in East Hampton, Ina Garten has catered and attended countless parties and dinners. She will be the first to tell you, though, that nothing beats a cozy dinner, surrounded by the people you love most, in the comfort that only your own home can provide. In Barefoot Contessa at Home, Ina shares her life in East Hampton, the recipes she loves, and her secrets to making guests feel welcome and comfortable. For Ina, it’s friends and family–gathered around the dinner table or cooking with her in the kitchen–that really make her house feel like home. Here Ina offers the tried-and-true recipes that she makes over and over again because they’re easy, they work, and they’re universally loved. For a leisurely Sunday breakfast, she has Easy Cheese Danishes or Breakfast Fruit Crunch to serve with the perfect Spicy Bloody Mary. For lunch, she has classics with a twist, such as Tomato, Mozzarella, and Pesto Paninis and Old-Fashioned Potato Salad, which are simply delicious. Then there are Ina’s homey dinners–from her own version of loin of pork stuffed with sautéed fennel to the exotic flavors of Eli’s Asian Salmon. And since Ina knows no one ever forgets what you serve for dessert, she includes recipes for outrageously luscious sweets like Peach and Blueberry Crumble, Pumpkin Mousse Parfait, and Chocolate Cupcakes with Peanut Butter Icing. Ina also lets readers in on her time-tested secrets for cooking and entertaining. Get the inside scoop on everything from what Ina considers when she’s designing a kitchen to menu-planning basics and how to make a dinner party fun (here’s a hint: it doesn’ t involve making complicated food!). Along with beautiful photographs of Ina’s dishes, her home, and the East Hampton she loves, this book is filled with signature recipes that strike the perfect balance between elegance and casual comfort. With her most indispensable collection yet, Ina Garten proves beyond a shadow of doubt that there truly is no place like home. ...more
",../../media/cache/4e/92/4e92fef6b2d96fb732480c484dcb1a98.jpg,0e0da9192a025efc,£50.62,£50.62,In stock (14 available),0
"
    My Kitchen Year: 136 Recipes That Saved My Life | Books to Scrape - Sandbox
",Food and Drink,"
    NEW YORK TIMES BESTSELLERIn the fall of 2009, the food world was rocked when Gourmet magazine was abruptly shuttered by its parent company. No one was more stunned by this unexpected turn of events than its beloved editor in chief, Ruth Reichl, who suddenly faced an uncertain professional future. As she struggled to process what had seemed unthinkable, Reichl turned to the NEW YORK TIMES BESTSELLERIn the fall of 2009, the food world was rocked when Gourmet magazine was abruptly shuttered by its parent company. No one was more stunned by this unexpected turn of events than its beloved editor in chief, Ruth Reichl, who suddenly faced an uncertain professional future. As she struggled to process what had seemed unthinkable, Reichl turned to the one place that had always provided sanctuary. “I did what I always do when I’m confused, lonely, or frightened,” she writes. “I disappeared into the kitchen.”My Kitchen Year follows the change of seasons—and Reichl’s emotions—as she slowly heals through the simple pleasures of cooking. While working 24/7, Reichl would “throw quick meals together” for her family and friends. Now she has the time to rediscover what cooking meant to her. Imagine kale, leaves dark and inviting, sautéed with chiles and garlic; summer peaches baked into a simple cobbler; fresh oysters chilling in a box of snow; plump chickens and earthy mushrooms, fricasseed with cream. Over the course of this challenging year, each dish Reichl prepares becomes a kind of stepping stone to finding joy again in ordinary things. The 136 recipes collected here represent a life’s passion for food: a blistering ma po tofu that shakes Reichl out of the blues; a decadent grilled cheese sandwich that accompanies a rare sighting in the woods around her home; a rhubarb sundae that signals the arrival of spring. Here, too, is Reichl’s enlivening dialogue with her Twitter followers, who become her culinary supporters and lively confidants. Part cookbook, part memoir, part paean to the household gods, My Kitchen Year may be Ruth Reichl’s most stirring book yet—one that reveals a refreshingly vulnerable side of the world's most famous food editor as she shares treasured recipes to be returned to again and again and again. ...more
",../../media/cache/70/48/7048787b6fdc04627217bf39465acb7e.jpg,8bbd7df8a324f31d,£11.53,£11.53,In stock (13 available),0
"
    Everyday Italian: 125 Simple and Delicious Recipes | Books to Scrape - Sandbox
",Food and Drink,"
    In her hit Food Network show Everyday Italian, Giada De Laurentiis shows you how to cook delicious, beautiful food in a flash. And here, in her long-awaited first book, she does the same—helps you put a fabulous dinner on the table tonight, for friends or just for the kids, with a minimum of fuss and a maximum of flavor. She makes it all look easy, because it is. Everyday In her hit Food Network show Everyday Italian, Giada De Laurentiis shows you how to cook delicious, beautiful food in a flash. And here, in her long-awaited first book, she does the same—helps you put a fabulous dinner on the table tonight, for friends or just for the kids, with a minimum of fuss and a maximum of flavor. She makes it all look easy, because it is. Everyday Italian is true to its title: the fresh, simple recipes are incredibly quick and accessible, and also utterly mouth-watering—perfect for everyday cooking. And the book is focused on the real-life considerations of what you actually have in your refrigerator and pantry (no mail-order ingredients here) and what you’re in the mood for—whether a simply sauced pasta or a hearty family-friendly roast, these great recipes cover every contingency. So, for example, you’ll find dishes that you can make solely from pantry ingredients, or those that transform lowly leftovers into exquisite entrées (including brilliant ideas for leftover pasta), and those that satisfy your yearning to have something sweet baking in the oven. There are 7 ways to make red sauce more interesting, 6 different preparations of the classic cutlet, 5 perfect pestos, 4 creative uses for prosciutto, 3 variations on basic polenta, 2 great steaks, and 1 sublime chocolate tiramisù—plus 100 other recipes that turn everyday ingredients into speedy but special dinners.What’s more, Everyday Italian is organized according to what type of food you want tonight—whether a soul-warming stew for Sunday supper, a quick sauté for a weeknight, or a baked pasta for potluck. These categories will help you figure out what to cook in an instant, with such choices as fresh-from-the-pantry appetizers, sauceless pastas, everyday roasts, and stuffed vegetables—whatever you’re in the mood for, you’ll be able to find a simple, delicious recipe for it here. That’s the beauty of Italian home cooking, and that’s what Giada De Laurentiis offers here—the essential recipes to make a great Italian dinner. Tonight. ...more
",../../media/cache/4e/eb/4eebc29c9f3885800e6ae2c62c836145.jpg,76319fe9d8b465a3,£20.10,£20.10,In stock (12 available),0
"
    A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More | Books to Scrape - Sandbox
",Food and Drink,"
    Are you ready to take your baking over the top? Here are sixty decadent and delightful ice creams and the sixty desserts that are their vehicles. A la Mode offers not just solid dessert recipes, from raspberry oat bars to bear claws, from chocolate pecan pie to a white chocolate pavlova, but also gives you the unforgettable pairings that make these desserts smash hits: app Are you ready to take your baking over the top? Here are sixty decadent and delightful ice creams and the sixty desserts that are their vehicles. A la Mode offers not just solid dessert recipes, from raspberry oat bars to bear claws, from chocolate pecan pie to a white chocolate pavlova, but also gives you the unforgettable pairings that make these desserts smash hits: apple cranberry pie with Camembert ice cream, chocolate sheet cake with salt caramel frozen custard, and espresso cream jelly roll with mascarpone ice cream.Let's face it: vanilla can sometimes be so... vanilla. A great a-la-mode pairing should be as decadent as finding the perfect wine to go with your cheese plate. With A la Mode, IACP winners and cookbook dynamos Bruce Weinstein and Mark Scarbrough show you how to create innovative delights such as creamy hazelnut gelato atop coffee-poached pears, or maple frozen custard with a mouthwatering cinnamon roll cake, alongside simpler classics like confetti ice cream with layered vanilla birthday cake. You haven't lived until you've had peanut brittle pie with popcorn ice cream, a Cracker Jack fantasy!Because what's a warm pie without ice cream? With A la Mode, you'll have to answer that question! ...more
",../../media/cache/f4/9c/f49c0d70aedc01b5eb0988d35c77550c.jpg,a4eef523118805ef,£38.77,£38.77,In stock (12 available),0
"
    Cravings: Recipes for What You Want to Eat | Books to Scrape - Sandbox
",Food and Drink,"
    Though she is best known as a supermodel and Sports Illustrated swimsuit covergirl, all Chrissy Teigen really wants to do is talk about dinner—the good, the greasy, the good-for-you, and the goof-ups. Stylish but brash, witty and big-hearted, Chrissy cooks beautifully, but with the spirit of the amateur. In this book, she shows us how to make cooking part of a stylish life Though she is best known as a supermodel and Sports Illustrated swimsuit covergirl, all Chrissy Teigen really wants to do is talk about dinner—the good, the greasy, the good-for-you, and the goof-ups. Stylish but brash, witty and big-hearted, Chrissy cooks beautifully, but with the spirit of the amateur. In this book, she shows us how to make cooking part of a stylish lifestyle and how to look good doing it…or at least how to laugh at ourselves if we don’t.“The thing that makes me happiest isn’t when people stop me in the street to say they saw me in a magazine, but when they say they were inspired to cook because of what I posted on Instagram,” Chrissy Teigen says. Despite being a professional Beautiful Person, Teigen took cooking classes, runs a popular food blog, and loves connecting her fans with food through her widely followed Twitter and Instagram accounts. In this book, she brings her passion for cooking to the forefront. Through 100 recipes that range from her mom’s Thai classics to her own creations and dishes taught to her by her chef friends, Chrissy will show us how easy it can be to make cooking accessible and fun. ...more
",../../media/cache/7d/b4/7db4a7faaa0ea5134cabbb517bdd6cc7.jpg,2587c54f5530dafc,£20.50,£20.50,In stock (11 available),0
"
    The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York | Books to Scrape - Sandbox
",Food and Drink,"
    Among the most influential cookbooks of our time, the Moosewood Cookbook is such a powerful symbol that the publishers were tempted not to tamper with it. But times have changed, and knowledge about the foods we eat and their nutritional value has increased. So, after many inquiries and requests, the author has revised many of her recipes to be lighter and healthier. Illus Among the most influential cookbooks of our time, the Moosewood Cookbook is such a powerful symbol that the publishers were tempted not to tamper with it. But times have changed, and knowledge about the foods we eat and their nutritional value has increased. So, after many inquiries and requests, the author has revised many of her recipes to be lighter and healthier. Illustrated. ...more
",../../media/cache/c1/87/c187a9eb27d932f862ac06beec15c24c.jpg,65cfc9f242c2984a,£12.34,£12.34,In stock (9 available),0
"
    32 Yolks | Books to Scrape - Sandbox
",Food and Drink,"
    For readers of Jacques Pépin’s The Apprentice and Marcus Samuelsson’s Yes, Chef, here is the coming-of-age story of a true French chef and international culinary icon. Before he earned three Michelin stars at Le Bernardin, won the James Beard Foundation Award for Outstanding Chef, or became a regular guest judge on Bravo’s Top Chef, and even before he knew how to make a pr For readers of Jacques Pépin’s The Apprentice and Marcus Samuelsson’s Yes, Chef, here is the coming-of-age story of a true French chef and international culinary icon. Before he earned three Michelin stars at Le Bernardin, won the James Beard Foundation Award for Outstanding Chef, or became a regular guest judge on Bravo’s Top Chef, and even before he knew how to make a proper omelet, Eric Ripert was a young boy in the South of France who felt that his world had come to an end. The only place Eric felt at home was in the kitchen. His desire to not only cook, but to become the best would lead him into some of the most celebrated and demanding restaurants in Paris. ...more
",../../media/cache/76/03/76038c9e795babed29d370097247c9a6.jpg,b1a227b7609ff263,£53.63,£53.63,In stock (8 available),0
"
    Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories | Books to Scrape - Sandbox
",Food and Drink,"
    When you're hungry for a filling meal, it's easy to go for the unhealthy stuff. Many times, even gluten-free and vegan cuisines can be loaded with sneaky fillers and not-so-good-for-you ingredients. Allyson Kramer proves that low-cal doesn't have to mean low-satisfaction; these gluten-free, plant-based recipes are high in nutrients, have less than 300 calories per serving— When you're hungry for a filling meal, it's easy to go for the unhealthy stuff. Many times, even gluten-free and vegan cuisines can be loaded with sneaky fillers and not-so-good-for-you ingredients. Allyson Kramer proves that low-cal doesn't have to mean low-satisfaction; these gluten-free, plant-based recipes are high in nutrients, have less than 300 calories per serving—and they taste amazing. Dig into Cheesy BBQ Kale Chips, Cinnamon Plum Streusel, Avocado Chick'n Salad, and so much more. There are no fillers, no added or refined sugars, and no processed ingredients you can't pronounce. Whether it's breakfast, lunch, snacks, small plates, entrees, or beverages, you'll find a hearty, healthy recipe for every craving.   ...more
",../../media/cache/5b/46/5b466903acc905deb89019c0407848c4.jpg,924438fc6cbec836,£11.38,£11.38,In stock (7 available),0
