title,category,product_description,image_url,universal_product_code,price_including_tax,price_excluding_tax,number_available,review_rating
"
    Poisonous (Max Revere Novels #3) | Books to Scrape - Sandbox
",Mystery,"
    Teen-aged Internet bully Ivy Lake fell off a cliff and few people cared ... except her mentally-challenged eighteen-year-old step-brother, Tommy. He loved her in spite of her cruelty. He's distraught and doesn't understand why his blended family is falling apart. After a year, the police still have no answers: Ivy could have jumped, could have been pushed, or it could have Teen-aged Internet bully Ivy Lake fell off a cliff and few people cared ... except her mentally-challenged eighteen-year-old step-brother, Tommy. He loved her in spite of her cruelty. He's distraught and doesn't understand why his blended family is falling apart. After a year, the police still have no answers: Ivy could have jumped, could have been pushed, or it could have been an accident. With too many suspects and not enough evidence, the investigation has grown cold.Tommy thinks that if someone can figure out what happened to his step-sister, everything will go back to normal, so he writes to investigative reporter Maxine Revere. This isn’t the type of case Max normally takes on, but the heartbreak and simple honesty in Tommy's letter pulls her in. She travels to Corte Madera, California, with her assistant David Kane and is at first pleased that the police are cooperative. But the more Max learns about Tommy and his dysfunctional family, the more she thinks she’s taken on an impossible task: this may be the one case she can’t solve.If Ivy was murdered, it was exceptionally well-planned and that kind of killer could be hiding in plain sight ... planning the next act of violence. Max believes the truth is always better than lies, that the truth is the only thing that matters to gain justice for victims and their families. But for the first time, she wonders if this time, the truth will kill. ...more
",../../media/cache/8d/52/8d52227d29e03695ef755620078b7815.jpg,abdd91e96515a617,£26.80,£26.80,In stock (12 available),0
"
    Murder at the 42nd Street Library (Raymond Ambler #1) | Books to Scrape - Sandbox
",Mystery,"
    Murder at the 42nd Street Library opens with a murder in a second floor office of the iconic, beaux-arts flagship of the New York Public Library. Ray Ambler, the curator of the library's crime fiction collection, joins forces with NYPD homicide detective Mike Cosgrove in hopes of bringing a murderer to justice.In his search for the reasons behind the murder, Ambler uncover Murder at the 42nd Street Library opens with a murder in a second floor office of the iconic, beaux-arts flagship of the New York Public Library. Ray Ambler, the curator of the library's crime fiction collection, joins forces with NYPD homicide detective Mike Cosgrove in hopes of bringing a murderer to justice.In his search for the reasons behind the murder, Ambler uncovers hidden--and profoundly disturbing--relationships between visitors to the library. These include a celebrated mystery writer who has donated his papers to the library's crime fiction collection, that writer's missing daughter, a New York society woman with a hidden past, and one of Ambler's colleagues at the world-famous library. Those shocking revelations lead inexorably to the tragic and violent events that follow. ...more
",../../media/cache/19/74/19748437aac103dbdeb1918062728726.jpg,e7fe3bf2768602cf,£54.36,£54.36,In stock (12 available),0
"
    Most Wanted | Books to Scrape - Sandbox
",Mystery,"
    Lisa Scottoline delivers another searing, powerful blockbuster novel that explores hot-button issues within the framework of an intricately plotted thriller. When a woman and her husband, desperate for a baby, find themselves unable to conceive, they decide to take further steps. Since it is the husband who is infertile, the heroine decides to use a donor. And all seems to Lisa Scottoline delivers another searing, powerful blockbuster novel that explores hot-button issues within the framework of an intricately plotted thriller. When a woman and her husband, desperate for a baby, find themselves unable to conceive, they decide to take further steps. Since it is the husband who is infertile, the heroine decides to use a donor. And all seems to be well. Three months pass and she is happily pregnant. But a shocking revelation occurs when she discovers that a man arrested for a series of brutal murders is her donor - the biological father of the child she is carrying. Delving deeper to uncover the truth, the heroine must face her worst fears, and confront a terrifying truth. Most Wanted is sure to be Lisa Scottoline's most discussed, bestselling novel yet. ...more
",../../media/cache/fa/b5/fab5e650b19b76c5f5d1ce3a626376b1.jpg,c039f5aceb093537,£35.28,£35.28,In stock (12 available),0
"
    Hide Away (Eve Duncan #20) | Books to Scrape - Sandbox
",Mystery,"
    Iris Johansen's beloved forensic sculptor Eve Duncan is back and now the stakes are higher than ever. Dramatic changes are on the horizon for Eve and Joe Quinn and their relationship may never be the same. Faced with the task of protecting Cara Delaney, a young girl with ruthless enemies who want to see her dead, Eve takes her away to the remote Scottish Highlands where th Iris Johansen's beloved forensic sculptor Eve Duncan is back and now the stakes are higher than ever. Dramatic changes are on the horizon for Eve and Joe Quinn and their relationship may never be the same. Faced with the task of protecting Cara Delaney, a young girl with ruthless enemies who want to see her dead, Eve takes her away to the remote Scottish Highlands where they join Jane MacGuire in search of a hidden treasure. But nowhere is far enough away to protect Cara from danger. With enemies closing in from all sides, Hide Away is a high-octane thriller that fans will not want to miss. ...more
",../../media/cache/b2/c5/b2c501b848bccd9cc375771f53c0fb6e.jpg,bddc6fd036eb6279,£11.84,£11.84,In stock (12 available),0
"
    Boar Island (Anna Pigeon #19) | Books to Scrape - Sandbox
",Mystery,"
    Bringing you a gripping mystery, Nevada Barr transports you to the wild and dangerous landscapes of America's National Parks and is sure to appeal if you like Sue Grafton and Janet Evanovich.The eighteenth sensational crime novel from New York Times bestselling author Nevada Barr featuring fearless park ranger Anna Pigeon as she battles to solve a heinous crime set amidst Bringing you a gripping mystery, Nevada Barr transports you to the wild and dangerous landscapes of America's National Parks and is sure to appeal if you like Sue Grafton and Janet Evanovich.The eighteenth sensational crime novel from New York Times bestselling author Nevada Barr featuring fearless park ranger Anna Pigeon as she battles to solve a heinous crime set amidst the wild and dangerous landscape of a US National Park. ...more
",../../media/cache/91/8c/918c2c95ae90495cdb0371a22b726d82.jpg,49b24c6a41b82bd2,£59.48,£59.48,In stock (12 available),0
"
    The Widow | Books to Scrape - Sandbox
",Mystery,"
    THE NEW YORK TIMESBESTSELLERFor fans of Gone Girl and The Girl on the Train, an electrifying thriller that will take you into the dark spaces that exist between a husband and a wife.When the police started asking questions, Jean Taylor turned into a different woman. One who enabled her and her husband to carry on, when more bad things began to happen... But that woman’s h THE NEW YORK TIMES BESTSELLERFor fans of Gone Girl and The Girl on the Train, an electrifying thriller that will take you into the dark spaces that exist between a husband and a wife.When the police started asking questions, Jean Taylor turned into a different woman. One who enabled her and her husband to carry on, when more bad things began to happen...   But that woman’s husband died last week. And Jean doesn’t have to be her anymore.   There’s a lot Jean hasn’t said over the years about the crime her husband was suspected of committing. She was too busy being the perfect wife, standing by her man while living with the accusing glares and the anonymous harassment.   Now there’s no reason to stay quiet. There are people who want to hear her story. They want to know what it was like living with that man. She can tell them that there were secrets. There always are in a marriage.   The truth—that’s all anyone wants. But the one lesson Jean has learned in the last few years is that she can make people believe anything… ...more
",../../media/cache/e4/37/e43737572b04c7ad28b35f3da29eb8dd.jpg,6159d8b187831770,£27.26,£27.26,In stock (11 available),0
"
    Playing with Fire | Books to Scrape - Sandbox
",Mystery,"
    A beautiful violinist is haunted by a very old piece of music she finds in a strange antique shop in Rome.The first time Julia Ansdell picks up The Incendio Waltz, she knows it’s a strikingly unusual composition. But while playing the piece, Julia blacks out and awakens to find her young daughter implicated in acts of surprising violence. And when she travels to Venice to A beautiful violinist is haunted by a very old piece of music she finds in a strange antique shop in Rome.The first time Julia Ansdell picks up The Incendio Waltz, she knows it’s a strikingly unusual composition. But while playing the piece, Julia blacks out and awakens to find her young daughter implicated in acts of surprising violence. And when she travels to Venice to find the previous owner of the music, she uncovers a dark secret that involves dangerously powerful people—a family who would stop at nothing to keep Julia from bringing the truth to light. ...more
",../../media/cache/09/02/0902666ade8ab8183363e53c108e5069.jpg,05a61a3bd8ca4149,£13.71,£13.71,In stock (11 available),0
"
    What Happened on Beale Street (Secrets of the South Mysteries #2) | Books to Scrape - Sandbox
",Mystery,"
    What Happened on Beale Street is an exciting addition to the Secrets of the South Mysteries from bestselling author Mary Ellis. These standalone, complex crime dramas follow a private investigator's quest to make the world a better place...solving one case at a time.A cryptic plea for help from a childhood friend sends cousins Nate and Nicki Price from New Orleans to Memph What Happened on Beale Street is an exciting addition to the Secrets of the South Mysteries from bestselling author Mary Ellis. These standalone, complex crime dramas follow a private investigator's quest to make the world a better place...solving one case at a time.A cryptic plea for help from a childhood friend sends cousins Nate and Nicki Price from New Orleans to Memphis, the home of scrumptious barbecue and soulful blues music. When they arrive at Danny Andre's last known address, they discover signs of a struggle and a lifestyle not in keeping with the former choirboy they fondly remember.Danny's sister, Isabelle, reluctantly accepts their help. She and Nate aren't on the best of terms due to a complicated past, yet they will have to get beyond that if they want to save Danny.On top of Danny's alarming disappearance and his troubled relationship with Isabelle, Nate also has to rein in his favorite cousin's overzealousness as a new and eager PI. Confronted with a possible murder, mystery, and mayhem in the land of the Delta blues, Nate must rely on his faith and investigative experience to keep one or more of them from getting killed. ...more
",../../media/cache/2c/68/2c6857eb1c10995c8b9e77a1804f68cd.jpg,9735c969c652dd89,£25.37,£25.37,In stock (7 available),0
"
    The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1) | Books to Scrape - Sandbox
",Mystery,"
    In 1910 Toronto, while other bachelor girls perfect their domestic skills and find husbands, two friends perfect their sleuthing skills and find a murderer.Inspired by their fascination with all things Sherlock Holmes, best friends and flatmates Merinda and Jem launch a consulting detective business. The deaths of young Irish women lead Merinda and Jem deeper into the mire In 1910 Toronto, while other bachelor girls perfect their domestic skills and find husbands, two friends perfect their sleuthing skills and find a murderer.Inspired by their fascination with all things Sherlock Holmes, best friends and flatmates Merinda and Jem launch a consulting detective business. The deaths of young Irish women lead Merinda and Jem deeper into the mire of the city's underbelly, where the high hopes of those dreaming to make a new life in Canada are met with prejudice and squalor.While searching for answers, donning disguises, and sneaking around where no proper ladies would ever go, they pair with Jasper Forth, a police constable, and Ray DeLuca, a reporter in whom Jem takes a more than professional interest. Merinda could well be Toronto's premiere consulting detective, and Jem may just find a way to put her bachelor girlhood behind her forever--if they can stay alive long enough to do so. ...more
",../../media/cache/38/a4/38a44ac4f642f4717d865c81ec594529.jpg,20789fb17b423c4c,£52.30,£52.30,In stock (7 available),0
"
    Delivering the Truth (Quaker Midwife Mystery #1) | Books to Scrape - Sandbox
",Mystery,"
    Quaker midwife Rose Carroll hears secrets and keeps confidences as she attends births of the rich and poor alike in an 1888 Massachusetts mill town. When the town’s world-famed carriage industry is threatened by the work of an arsonist, and a carriage factory owner’s adult son is stabbed to death with Rose's own knitting needle, she is drawn into solving the mystery. Thing Quaker midwife Rose Carroll hears secrets and keeps con­fi­dences as she attends births of the rich and poor alike in an 1888 Massachusetts mill town. When the town’s world-famed car­riage indus­try is threat­ened by the work of an arson­ist, and a car­riage fac­tory owner’s adult son is stabbed to death with Rose's own knitting needle, she is drawn into solv­ing the mys­tery. Things get dicey after the same owner’s mis­tress is also mur­dered, leav­ing her one-week-old baby with­out a mother. The Quaker poet and abolitionist John Greenleaf Whittier helps Rose by lending words of advice and support. While strug­gling with being less than the per­fect Friend, Rose draws on her strengths as a counselor and prob­lem solver to bring two mur­der­ers to justice before they destroy the town’s carriage industry and the people who run it. ...more
",../../media/cache/5c/8a/5c8acde540a88aed464ab5c52bafcd83.jpg,4e980425468708da,£20.89,£20.89,In stock (7 available),0
"
    The Mysterious Affair at Styles (Hercule Poirot #1) | Books to Scrape - Sandbox
",Mystery,"
    Poirot, a Belgian refugee of the Great War, is settling in England near the home of Emily Inglethorp, who helped him to his new life. His friend Hastings arrives as a guest at her home. When the woman is killed, Poirot uses his detective skills to solve the mystery.
",../../media/cache/6b/61/6b61d393f0731f6c52182ba3cf41e245.jpg,2da5edf8b5776c9a,£24.80,£24.80,In stock (6 available),0
"
    In the Woods (Dublin Murder Squad #1) | Books to Scrape - Sandbox
",Mystery,"
    A gorgeously written novel that marks the debut of an astonishing new voice in psychological suspense.As dusk approaches a small Dublin suburb in the summer of 1984, mothers begin to call their children home. But on this warm evening, three children do not return from the dark and silent woods. When the police arrive, they find only one of the children. He is gripping a tr A gorgeously written novel that marks the debut of an astonishing new voice in psychological suspense.As dusk approaches a small Dublin suburb in the summer of 1984, mothers begin to call their children home. But on this warm evening, three children do not return from the dark and silent woods. When the police arrive, they find only one of the children. He is gripping a tree trunk in terror, wearing blood-filled sneakers and unable to recall a single detail of the previous hours.Twenty years later, the found boy, Rob Ryan, is a detective on the Dublin Murder Squad and keeps his past a secret. But when a 12-year-old girl is found murdered in the same woods, he and Detective Cassie Maddox (his partner and closest friend) find themselves investigating a case chillingly similar to the previous unsolved mystery. Now, with only snippets of long-buried memories to guide him, Ryan has the chance to uncover both the mystery of the case before him and that of his own shadowy past. ...more
",../../media/cache/13/47/13470484ded8c835ce03b662fc863a1a.jpg,6958de044cb28a84,£38.38,£38.38,In stock (6 available),0
"
    The Silkworm (Cormoran Strike #2) | Books to Scrape - Sandbox
",Mystery,"
    Private investigator Cormoran Strike returns in a new mystery from Robert Galbraith, author of the #1 international bestseller The Cuckoo's Calling.When novelist Owen Quine goes missing, his wife calls in private detective Cormoran Strike. At first, Mrs. Quine just thinks her husband has gone off by himself for a few days—as he has done before—and she wants Strike to find Private investigator Cormoran Strike returns in a new mystery from Robert Galbraith, author of the #1 international bestseller The Cuckoo's Calling.When novelist Owen Quine goes missing, his wife calls in private detective Cormoran Strike. At first, Mrs. Quine just thinks her husband has gone off by himself for a few days—as he has done before—and she wants Strike to find him and bring him home.But as Strike investigates, it becomes clear that there is more to Quine's disappearance than his wife realizes. The novelist has just completed a manuscript featuring poisonous pen-portraits of almost everyone he knows. If the novel were to be published, it would ruin lives—meaning that there are a lot of people who might want him silenced.When Quine is found brutally murdered under bizarre circumstances, it becomes a race against time to understand the motivation of a ruthless killer, a killer unlike any Strike has encountered before... ...more
",../../media/cache/fa/d2/fad227281b25d606782218a33323991b.jpg,f06039c29b5891fa,£23.05,£23.05,In stock (3 available),0
"
    The Exiled | Books to Scrape - Sandbox
",Mystery,"
    Can anyone ever truly outrun his past?Back in the 1980s, Wes Raney was an ambitious New York City Narcotics Detective with a growing drug habit of his own. While working undercover on a high-risk case, he made decisions that ultimately cost him not only his career, but also his family. Disgraced, Raney fled-but history is finally catching up with him.Now in his early forti Can anyone ever truly outrun his past?Back in the 1980s, Wes Raney was an ambitious New York City Narcotics Detective with a growing drug habit of his own. While working undercover on a high-risk case, he made decisions that ultimately cost him not only his career, but also his family. Disgraced, Raney fled-but history is finally catching up with him.Now in his early forties, Raney has been living in exile, the sole homicide investigator covering a two-hundred-mile stretch of desert in New Mexico. His solitude is his salvation-but it ends when a brutal drug deal gone wrong results in a triple murder. Staged in a locked underground bunker, the crime reawakens Raney's haunted and violent past.From the vast, unforgiving landscape of the American west to the mean streets of New York, The Exiled is at once a riveting murder mystery and a brilliant portrait of a man on the run from himself, an unforgettable thriller that is ""impossible to put down"" (Frank Bill). ...more
",../../media/cache/dd/29/dd29147b962e4480491cac5bce41e4e4.jpg,dd003e904727281a,£43.45,£43.45,In stock (3 available),0
"
    The Cuckoo's Calling (Cormoran Strike #1) | Books to Scrape - Sandbox
",Mystery,"
    A BRILLIANT DEBUT MYSTERY IN A CLASSIC VEIN: DETECTIVE CORMORAN STRIKE INVESTIGATES A SUPERMODEL'S SUICIDE. After losing his leg to a land mine in Afghanistan, Cormoran Strike is barely scraping by as a private investigator. Strike is down to one client, and creditors are calling. He has also just broken up with his longtime girlfriend and is living in his office.Then John A BRILLIANT DEBUT MYSTERY IN A CLASSIC VEIN: DETECTIVE CORMORAN STRIKE INVESTIGATES A SUPERMODEL'S SUICIDE. After losing his leg to a land mine in Afghanistan, Cormoran Strike is barely scraping by as a private investigator. Strike is down to one client, and creditors are calling. He has also just broken up with his longtime girlfriend and is living in his office.Then John Bristow walks through his door with an amazing story: His sister, the legendary supermodel Lula Landry, known to her friends as the Cuckoo, famously fell to her death a few months earlier. The police ruled it a suicide, but John refuses to believe that. The case plunges Strike into the world of multimillionaire beauties, rock-star boyfriends, and desperate designers, and it introduces him to every variety of pleasure, enticement, seduction, and delusion known to man.You may think you know detectives, but you've never met one quite like Strike. You may think you know about the wealthy and famous, but you've never seen them under an investigation like this. Introducing Cormoran Strike, this is the acclaimed first crime novel by J.K. Rowling, writing under the pseudonym Robert Galbraith. ...more
",../../media/cache/72/ec/72ec24f082aba608ca37bc3aeaf57317.jpg,1be6d3b121865edb,£19.21,£19.21,In stock (3 available),0
